property_type,property_address,property_price,property_extras,property_image,property_details_link,last_updated_at_UTC
"1 bed flat, Newcastle Upon Tyne","Westmorland Road, Newcastle Upon Tyne, Newcastle, NE1 4EG",From £127 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/gQm3u5_ySkSONvkY9iPnpg.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032935,23-Oct-2021 19:59:17
"1 bed studio, Newcastle Upon Tyne","The Bruce Building, Newcastle Upon Tyne, Newcastle, NE1 7RP",From £136 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/fr3zZTjEL0ikZZCkjXVSRw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035041,23-Oct-2021 19:59:17
"1 bed house, Canterbury","Regency Place, Canterbury, Canterbury, CT1 1YS",From £109 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/24929/31022314/image/s2/637705970704834537/061d2a7c7bea3099f71e1efdabdd01139fa45250.jpg",https://www.accommodationforstudents.com/property/AGT24929_31022314,23-Oct-2021 19:59:17
"6 bed house, Near University","Kedleston Road (INCLUDES BILLS), Near university, Derby, DE221FR",From £96 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/105492_Main.jpg",https://www.accommodationforstudents.com/property/105492,23-Oct-2021 19:59:17
"1 bed house, Salford","Salford, Salford, Salford, M6 7EW",From £103 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/da796dcc49ab9fc5ac26db17e02a9e33_0.jpg",https://www.accommodationforstudents.com/property/AGT34663_524,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £263 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/133flat-apark-view-peel-street_7f6c9dc0.jpg",https://www.accommodationforstudents.com/property/AGT49521_133_EAF_22752,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £236 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/146flat-l-park-view-peel-street_059def45.jpg",https://www.accommodationforstudents.com/property/AGT49521_146_EAF_22763,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £270 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/147flat-opark-view-peel-street_8c245831.jpg",https://www.accommodationforstudents.com/property/AGT49521_147_EAF_22764,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £270 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/148flat-p-park-view-peel-street_20f7cd86.jpg",https://www.accommodationforstudents.com/property/AGT49521_148_EAF_52873,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £270 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/149flat-q-park-view-peel-street_afff9420.jpg",https://www.accommodationforstudents.com/property/AGT49521_149_EAF_47992,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £270 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/151flat-t-park-view-peel-street_74df7f44.jpg",https://www.accommodationforstudents.com/property/AGT49521_151_EAF_22766,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £270 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/152flat-u-park-view-peel-street_2d671d1c.jpg",https://www.accommodationforstudents.com/property/AGT49521_152_EAF_22767,23-Oct-2021 19:59:17
"1 bed studio, Nottingham","Peel Street, Nottingham, Nottingham, NG1 4GR",From £236 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3-eu-west-1.amazonaws.com/studentcribs/cribs/153flat-m-park-view-peel-street_bca5a42f.jpg",https://www.accommodationforstudents.com/property/AGT49521_153_EAF_22768,23-Oct-2021 19:59:17
"1 bed house, Cardiff","Glynrhondda Street, Cardiff, Cardiff, CF24 4AN",From £203 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2018_48/e9f6b5901739a9cbdd0f33c34f55f53c.jpg",https://www.accommodationforstudents.com/property/AGT49521_334_EAF_22825,23-Oct-2021 19:59:17
"1 bed house, Salford","Joshua Grange, Salford, Salford, M6 6HB",From £177 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2021_41/d78485ec4d24e69f00ebe21a22baeba9.jpg",https://www.accommodationforstudents.com/property/AGT49521_1363_EAF_23097,23-Oct-2021 19:59:17
"1 bed house, Salford","Lloyd Mansions, Salford, Salford, M6 6HA",From £170 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2018_46/ca02c5d25e8c4d171712c06d723ff5e0.jpg",https://www.accommodationforstudents.com/property/AGT49521_1376_EAF_77548,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Rodney Street, Liverpool, Liverpool, L1 9ED",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2019_41/777fb65a0dd9a8b4a42d9c1b25e969da.jpg",https://www.accommodationforstudents.com/property/AGT49521_1541_EAF_23147,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Rodney Street, Liverpool, Liverpool, L1 9ED",From £193 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2019_41/73dd5b169b84c32bba94d75774e73465.jpg",https://www.accommodationforstudents.com/property/AGT49521_1542_EAF_24676,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Mount Pleasant, Liverpool, Liverpool, L3 5SL",From £167 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2019_41/3e3f2a394f98300caa2125ce4a955831.jpg",https://www.accommodationforstudents.com/property/AGT49521_1543_EAF_23148,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Mount Pleasant, Liverpool, Liverpool, L3 5SL",From £190 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2019_41/68be23becf481249d6a9936295b6281d.jpg",https://www.accommodationforstudents.com/property/AGT49521_1544_EAF_23149,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Rodney Street, Liverpool, Liverpool, L1 9ED",From £196 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2020_15/4e60c39336a6c7eefc35ccd05becfcf5.jpg",https://www.accommodationforstudents.com/property/AGT49521_1545_EAF_23150,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Rodney Street, Liverpool, Liverpool, L1 9ED",From £172 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2020_15/f87737e196abb2a4f3b47e9457adc69a.jpg",https://www.accommodationforstudents.com/property/AGT49521_1546_EAF_23151,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Winckley Square, Flat 03-LO, Lancashire, PRESTON, PR1 3JQ",From £145 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/8716?at=637387054660000000",https://www.accommodationforstudents.com/property/AGT04991_RL0334,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Winckley Square, Flat 02-LO, Lancashire, PRESTON, PR1 3JQ",From £135 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/8670?at=637384611680000000",https://www.accommodationforstudents.com/property/AGT04991_RL0333,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road Flat 01 - LO, Lancashire, PRESTON, PR1 2XP",From £100 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://images.accommodationforstudents.com/no-photos.png",https://www.accommodationforstudents.com/property/AGT04991_RL0276,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road Flat 04-LO, Lancashire, PRESTON, PR1 2XP",From £100 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://images.accommodationforstudents.com/no-photos.png",https://www.accommodationforstudents.com/property/AGT04991_RL0279,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Winckley Square, Flat 01-LO, Lancashire, PRESTON, PR1 3JQ",From £145 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1289?at=637206670720000000",https://www.accommodationforstudents.com/property/AGT04991_RL0332,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Fishergate Hill Flat 4-FM, Lancashire, PRESTON, PR1 8JB",From £150 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/2089?at=637244627240000000",https://www.accommodationforstudents.com/property/AGT04991_RL0268,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Union Court Flat 3-FM, Lancashire, PRESTON, PR1 2HD",From £170 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/6801?at=637369749280000000",https://www.accommodationforstudents.com/property/AGT04991_RL0230,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 50 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/3272?at=637260381110000000",https://www.accommodationforstudents.com/property/AGT04991_RL0147,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 49 Student Village, Lancashire, PRESTON, PR1 2FQ",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/3257?at=637260376910000000",https://www.accommodationforstudents.com/property/AGT04991_RL0146,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 48 Student Village, Lancashire, PRESTON, PR1 2FQ",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/3249?at=637260367280000000",https://www.accommodationforstudents.com/property/AGT04991_RL0145,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 47 Student Village-, Lancashire, PRESTON, PR1 2FQ",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/3227?at=637260356780000000",https://www.accommodationforstudents.com/property/AGT04991_RL0144,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 46 Student Village, Lancashire, PRESTON, PR1 2FQ",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/3219?at=637260293830000000",https://www.accommodationforstudents.com/property/AGT04991_RL0143,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 44 Student Village-FM, Lancashire, PRESTON, PR1 2XQ",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/2016?at=637209191520000000",https://www.accommodationforstudents.com/property/AGT04991_RL0141,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Fylde Road, 42 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1991?at=637208366240000000",https://www.accommodationforstudents.com/property/AGT04991_RL0139,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Fylde Road, 41 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1973?at=637208365200000000",https://www.accommodationforstudents.com/property/AGT04991_RL0138,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Fylde Road, 40 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1955?at=637208357870000000",https://www.accommodationforstudents.com/property/AGT04991_RL0137,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Fylde Road, 39 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1937?at=637208355390000000",https://www.accommodationforstudents.com/property/AGT04991_RL0136,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Fylde Road, 38 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1919?at=637208346460000000",https://www.accommodationforstudents.com/property/AGT04991_RL0135,23-Oct-2021 19:59:17
"1 bed flat, Lancashire","Fylde Road, 37 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1901?at=637208339840000000",https://www.accommodationforstudents.com/property/AGT04991_RL0134,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 36 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1877?at=637208333800000000",https://www.accommodationforstudents.com/property/AGT04991_RL0133,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 34 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £145 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1845?at=637208324920000000",https://www.accommodationforstudents.com/property/AGT04991_RL0131,23-Oct-2021 19:59:17
"1 bed studio, Lancashire","Fylde Road, 32 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £135 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/1813?at=637208302680000000",https://www.accommodationforstudents.com/property/AGT04991_RL0129,23-Oct-2021 19:59:17
"1 bed studio, Newcastle Upon Tyne","The Bruce Building, Newcastle Upon Tyne, Newcastle, NE1 7RP",From £112 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/ZgwQJwJVCEyPkQ69bHb-cA.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035049,23-Oct-2021 19:59:17
"1 bed flat, University Of Central Lancashire","Marsh Lane, University of central lancashire, Preston, PR18RQ",From £102 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/191021_Main.jpg",https://www.accommodationforstudents.com/property/191021,23-Oct-2021 19:59:17
"1 bed studio, City Centre","Church St, City Centre, Ormskirk, L393AG",From £165 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A2c857434-e0f6-46fb-96ef-402f91623828/2-1634757126802.jpg",https://www.accommodationforstudents.com/property/253059,23-Oct-2021 19:59:17
"1 bed studio, Cricklewood","Cricklewood Broadway, Cricklewood, London, NW23HS",From £255 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A11568b1f-3bad-47cc-bb9b-88cd219d59cf/0-1634815398582.JPG",https://www.accommodationforstudents.com/property/251807,23-Oct-2021 19:59:17
"1 bed house, St Johns","Happy Land West, St Johns, Worcester, WR25DQ",From £89 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Aaca8661b-208a-4b45-b8ee-ead6a0825f7d/0-1612189575693.jpg",https://www.accommodationforstudents.com/property/252566,23-Oct-2021 19:59:17
"1 bed flat, University Of Central Lancashire","Marsh Lane, University of central lancashire, Preston, PR18RQ",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A728169c5-4748-4771-89ca-344a871dcd13/4-1631547632877.png",https://www.accommodationforstudents.com/property/191020,23-Oct-2021 19:59:17
"1 bed flat, Leicester","Beckingham Road, Leicester, Leicester, LE2 1HB",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/31043714/image/s2/637703772970946447/4ebf5c172a1807683aa58365dea6d4dd9d8c1cc4.jpg",https://www.accommodationforstudents.com/property/AGT92102_31043714,23-Oct-2021 19:59:17
"1 bed house, Lincoln","High Street, Lincoln, Lincoln, LN5 7QB",From £180 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/WhatsApp-Image-2018-06-29-at-17.15.08.jpeg",https://www.accommodationforstudents.com/property/AGT22114_31221,23-Oct-2021 19:59:17
"1 bed house, Lincoln","Portland Street, Lincoln, Lincoln, LN5 7JZ",From £225 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/WhatsApp-Image-2019-10-11-at-11.14.18-10.jpeg",https://www.accommodationforstudents.com/property/AGT22114_31264,23-Oct-2021 19:59:17
"1 bed house, Lincoln","143 Monks Road, Lincoln, Lincoln, LN2 5JJ",From £245 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/WhatsApp-Image-2019-10-01-at-16.55.12-3.jpeg",https://www.accommodationforstudents.com/property/AGT22114_31285,23-Oct-2021 19:59:17
"1 bed house, Lincoln","High Street, Lincoln, Lincoln, LN5 8AD",From £195 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/Screenshot-2019-11-15-at-08.43.34.png",https://www.accommodationforstudents.com/property/AGT22114_31336,23-Oct-2021 19:59:17
"1 bed flat, Lincoln","High Street, Lincoln, Lincoln, LN5 8AD",From £195 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/Screenshot-2019-11-15-at-08.37.09-1.png",https://www.accommodationforstudents.com/property/AGT22114_31366,23-Oct-2021 19:59:17
"1 bed flat, Lincoln","High Street, Lincoln, Lincoln, LN5 8AD",From £210 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/Screenshot-2019-11-15-at-08.43.34-1.png",https://www.accommodationforstudents.com/property/AGT22114_31371,23-Oct-2021 19:59:17
"1 bed studio, Leicester","Upperton Road, Leicester, Leicester, LE3 0BG",From £194 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/tp/43774/10001/ecimage1/1846093215.jpg",https://www.accommodationforstudents.com/property/AGT92102_30970773,23-Oct-2021 19:59:17
"1 bed studio, Leicester","Upperton Road, Leicester, Leicester, LE3 0BG",From £169 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/31005619/image/s2/637690785066718256/e64ad1bc4ca07229ac9b3db1908739694be97902.jpg",https://www.accommodationforstudents.com/property/AGT92102_31005619,23-Oct-2021 19:59:17
"1 bed studio, Leicester","Upperton Road, Leicester, Leicester, LE3 0BG",From £169 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/tp/43774/10001/ecimage1/882790140.jpg",https://www.accommodationforstudents.com/property/AGT92102_30970772,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Mount Pleasant, Liverpool, Liverpool, L3 5SL",From £196 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2019_41/b42021c725bcd553ab493d53efeb72b3.jpg",https://www.accommodationforstudents.com/property/AGT49521_1569_EAF_23169,23-Oct-2021 19:59:17
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £162 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/hG1t36fVkkq3uZizq0s1yg.jpg",https://www.accommodationforstudents.com/property/AGT22834_31039117,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Mount Pleasant, Liverpool, Liverpool, L3 5SL",From £196 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2019_41/3139aabdac55446599f3fbd8fbc44b4a.jpg",https://www.accommodationforstudents.com/property/AGT49521_1570_EAF_23170,23-Oct-2021 19:59:17
"1 bed flat, Upperthorpe","Bedford Street, Upperthorpe, Sheffield, S63BT",From £127 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Abe23e27a-e6f6-439b-aff6-2c8217e04912/0-1634558927975.JPG",https://www.accommodationforstudents.com/property/253067,23-Oct-2021 19:59:17
"1 bed studio, Liverpool","Rodney Street, Liverpool, Liverpool, L1 9ED",From £204 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2019_41/e4dbadbda824ee0b489f99999ded9be3.jpg",https://www.accommodationforstudents.com/property/AGT49521_1571_EAF_23171,23-Oct-2021 19:59:17
"1 bed house, Newcastle","Heaton Park Road, Newcastle, Newcastle, NE6 5AP",From £170 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2020_43/afcdd50c60440bf7e13130b8a65a47c4.jpg",https://www.accommodationforstudents.com/property/AGT49521_1814_EAF_23212,23-Oct-2021 19:59:17
"1 bed studio, Plymouth","8 St. Andrews Cross, Plymouth, Plymouth, PL1 1DN",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/Dxg5pdZhzUKdlSo7Ae2vPA.jpg",https://www.accommodationforstudents.com/property/AGT89674_30645463,23-Oct-2021 19:59:17
"1 bed house, Newcastle","Heaton Park Road, Newcastle, Newcastle, NE6 5AP",From £186 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2020_43/8a0735fe1c0165e2ccb0f621ead9fcb0.jpg",https://www.accommodationforstudents.com/property/AGT49521_1815_EAF_23213,23-Oct-2021 19:59:17
"1 bed flat, Newcastle","Marconi House, Newcastle, Newcastle, NE1 2JS",From £156 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/vdfdy-fz7Um1cXzXaFs96Q.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032897,23-Oct-2021 19:59:17
